index,DR3_source_id,ra,dec,ZTF,NUMBER_IN,FILENAME,X_POS,Y_POS,MJD-OBS,OBJECT,FILTER,EXPTIME,S-SEEING,AIRMASS,PC-ZP,PC-ZPSTD,QC-FLAG,TQC-FLAG,FLAGS_MASK,BACKGROUND,MAG_OPT,MAGERR_OPT,SNR_OPT,LIMMAG_OPT,FNU_OPT,FNUERR_OPT,MAG_APER_R0.66xFWHM,MAGERR_APER_R0.66xFWHM,SNR_APER_R0.66xFWHM,FNU_APER_R0.66xFWHM,FNUERR_APER_R0.66xFWHM,MAG_APER_R1.5xFWHM,MAGERR_APER_R1.5xFWHM,SNR_APER_R1.5xFWHM,FNU_APER_R1.5xFWHM,FNUERR_APER_R1.5xFWHM,MAG_APER_R5xFWHM,MAGERR_APER_R5xFWHM,SNR_APER_R5xFWHM,FNU_APER_R5xFWHM,FNUERR_APER_R5xFWHM,MAG_ZOGY,MAGERR_ZOGY,SNR_ZOGY,LIMMAG_ZOGY,FNU_ZOGY,FNUERR_ZOGY,X_POS_REF,Y_POS_REF,FLAGS_MASK_REF,BACKGROUND_REF,MAG_OPT_REF,MAGERR_OPT_REF,SNR_OPT_REF,LIMMAG_OPT_REF,FNU_OPT_REF,FNUERR_OPT_REF,MAG_APER_R0.66xFWHM_REF,MAGERR_APER_R0.66xFWHM_REF,SNR_APER_R0.66xFWHM_REF,FNU_APER_R0.66xFWHM_REF,FNUERR_APER_R0.66xFWHM_REF,MAG_APER_R1.5xFWHM_REF,MAGERR_APER_R1.5xFWHM_REF,SNR_APER_R1.5xFWHM_REF,FNU_APER_R1.5xFWHM_REF,FNUERR_APER_R1.5xFWHM_REF,MAG_APER_R5xFWHM_REF,MAGERR_APER_R5xFWHM_REF,SNR_APER_R5xFWHM_REF,FNU_APER_R5xFWHM_REF,FNUERR_APER_R5xFWHM_REF,MAG_ZOGY_PLUSREF,MAGERR_ZOGY_PLUSREF,SNR_ZOGY_PLUSREF
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20190710_180532_red,885.5251996819261,1734.932251382612,58674.75385283066,03980,q,60.0,2.5328884,1.0086471,23.72477,0.018897653,yellow,orange,0,12.6677475,11.69194,6.1019463E-4,1779.3276,18.313541,76422.99,42.95049,12.355852,8.0349384E-4,1351.2688,41462.875,30.684402,11.773539,6.2674814E-4,1732.3324,70889.94,40.92167,11.689808,9.0503955E-4,1199.6561,76573.195,63.82929,14.595774,0.007537858,-9.910236,18.04641,5268.5415,36.577503,2331.238297829891,1115.366184071001,0,5.9425774,11.612529,5.8067543E-4,1869.7815,18.267363,82222.12,43.974186,12.141433,7.3125464E-4,1484.758,50515.76,34.02289,11.665739,5.8944116E-4,1841.9753,78289.59,42.50306,11.605012,6.330764E-4,1715.016,82793.25,48.275497,11.445095,7.098156E-4,1529.6031
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20190711_164330_red,8144.098605080741,2300.6513692303633,58675.6968832735,16133,u,60.0,2.8301022,1.012879,22.247862,0.05078819,yellow,yellow,0,0.7164428,12.5508795,0.002223388,488.3251,17.703619,34645.62,70.94787,13.0748415,0.002685841,404.24442,21382.738,52.895573,12.597438,0.0023123142,469.54523,33191.363,70.688324,12.550745,0.0051608607,210.37889,34649.906,164.7024,16.382854,0.06306716,-2.833719,17.527927,1015.9174,59.011597,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.412657,0.0027654846,392.60248
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20190711_164509_red,8143.388669892358,2305.4883678693345,58675.69802417929,16133,q,60.0,3.5559201,1.0119289,23.722681,0.021199534,yellow,orange,0,5.7346106,11.615105,6.0769444E-4,1786.6482,18.266308,82027.28,45.911266,11.990247,6.942849E-4,1563.8192,58063.277,37.12915,11.646559,6.2989193E-4,1723.6864,79684.89,46.229347,11.599776,0.001310766,828.3219,83193.42,100.436104,12.540614,9.4391324E-4,33.50742,18.247395,34974.707,30.406181,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.247853,6.610981E-4,1642.3224
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20190711_164647_red,8142.580740872735,2309.661950548462,58675.69916469156,16133,i,60.0,2.7894714,1.0110173,22.234539,0.013986733,yellow,yellow,0,5.347664,11.465821,0.0011075912,980.268,17.544636,94117.76,96.01227,11.902104,0.001282611,846.5046,62973.45,74.39233,11.5284815,0.001152689,941.91595,88839.695,94.31806,11.468635,0.0024460007,443.88217,93874.086,211.48425,15.717107,0.044757348,3.9187188,17.23397,1875.6721,77.32091,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.369927,0.0014007682,775.1005
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20190716_173556_red,846.2469718067077,1680.6129933821157,58680.73328955722,03980,q,60.0,3.2717118,1.0059555,23.636953,0.019634781,orange,orange,0,6.5323343,11.676188,6.611822E-4,1642.1134,18.209927,77539.81,47.219524,12.198413,7.969444E-4,1362.3737,47933.0,35.183445,11.72583,6.850278E-4,1584.9519,74074.29,46.735985,11.663979,0.0014780102,734.5931,78416.664,106.748436,14.682922,0.008137391,-6.3076973,18.050499,4862.1797,36.44113,2331.238297829891,1115.366184071001,0,5.9425774,11.612529,5.8067543E-4,1869.7815,18.267363,82222.12,43.974186,12.141433,7.3125464E-4,1484.758,50515.76,34.02289,11.665739,5.8944116E-4,1841.9753,78289.59,42.50306,11.605012,6.330764E-4,1715.016,82793.25,48.275497,11.45015,7.1204174E-4,1524.8209
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200222_002715_red,8268.956939430533,2153.1646400076474,58901.01893414739,16133,u,60.0,3.02511,1.1261703,19.660093,0.7411104,red,red,0,0.4679374,12.876689,0.008756701,123.98918,16.413103,25664.0,206.9858,13.485508,0.01048517,103.54969,14648.615,141.4646,12.962845,0.009552774,113.65664,23706.209,208.57744,12.875547,0.027538735,39.42578,25690.994,651.6293,13.066812,0.00744939,-24.28589,16.533329,21541.469,147.79907,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,11.92156,0.0031459194,345.12524
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200222_002915_red,8266.315859187798,2148.4406428449347,58901.02032327173,16133,q,60.0,2.9094355,1.1219968,21.210884,0.8180997,red,red,0,2.1947427,11.797467,0.0017855798,608.05804,16.88991,69344.67,114.042854,12.423802,0.0023070816,470.6102,38947.42,82.759415,11.905682,0.0018480351,587.5084,62766.41,106.834915,11.799205,0.0024973713,434.7516,69233.75,159.24898,13.06625,0.004664962,12.03624,17.038876,21552.621,92.60277,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.396472,0.001285288,844.7415
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200327_231810_red,8485.07065129211,2143.8800729871064,58935.97095321931,16133,u,60.0,2.6216736,1.0139881,22.149134,0.050458223,yellow,yellow,0,0.6384828,12.521251,0.002195967,494.42285,17.69706,35604.09,72.01141,13.058155,0.002745615,395.4437,21713.898,54.910213,12.576211,0.002234605,485.8739,33846.617,69.661316,12.514775,0.0030667018,354.04034,35817.035,101.16654,17.941551,0.2696865,0.6383467,17.509398,241.75703,60.05014,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.436336,0.002847295,381.32196
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200327_232014_red,8484.158953858145,2138.815138898682,58935.97238834151,16133,q,60.0,2.2189152,1.0250545,23.61992,0.017606044,yellow,yellow,12,14.621664,11.510344,8.887523E-4,1221.641,18.540499,90336.375,73.94675,14.778085,0.0025743127,421.7577,4454.16,10.5609455,12.57665,9.408E-4,1154.0563,33832.926,29.316532,12.376865,0.0010493493,1034.6755,40668.098,39.305172,13.4366455,0.0018155553,10.179188,18.433348,15322.93,25.622824,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.473033,7.8629935E-4,1380.8177
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200327_232219_red,8483.010530854515,2149.4660570488413,58935.9738350437,16133,i,60.0,4.0022054,1.023339,22.145844,0.014698175,yellow,yellow,0,1.5249884,11.466175,0.0010946473,991.8594,17.385603,94087.12,94.85933,11.730304,0.0012070428,899.501,73769.74,82.011856,11.499408,0.0011117288,976.61957,91250.71,93.435265,11.446189,0.0016788042,646.7319,95834.92,148.1834,15.050513,0.024645178,2.5943215,17.215265,3465.7302,78.66878,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.35167,0.0013872697,782.64246
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200327_232425_red,8481.72506698855,2149.1496498434904,58935.97529354003,16133,u,60.0,2.6116092,1.021675,22.150982,0.049464833,yellow,yellow,0,0.5892854,12.545241,0.0021946996,494.70834,17.729605,34825.984,70.397,13.077005,0.002738906,396.41235,21340.152,53.833218,12.599829,0.002235704,485.635,33118.324,68.195915,12.54315,0.0031149252,348.5593,34893.12,100.1067,18.37739,0.3962522,0.41107365,17.527325,161.82425,59.05966,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.438809,0.0028338686,383.1286
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200327_232629_red,8480.62496923916,2145.8018162080875,58935.97672896313,16133,q,60.0,2.2805533,1.0201011,23.61712,0.017029008,yellow,yellow,12,13.295097,11.512652,9.0183946E-4,1203.913,18.567572,90144.44,74.87621,14.894607,0.0027103447,400.5897,4000.8953,9.9875145,12.608172,9.532453E-4,1138.9893,32864.77,28.854328,12.413754,0.0010908049,995.35315,39309.582,39.4931,13.574794,0.0019213984,-20.76432,18.50994,13492.188,23.876768,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.496598,7.943935E-4,1366.7485
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200404_213158_red,8486.618164606598,2156.5541151146444,58943.8972078526,16133,u,60.0,2.8917866,1.1396358,22.160475,0.048020482,yellow,yellow,0,1.2418485,12.533801,0.0023624697,459.57678,17.67926,35194.9,76.58111,13.12375,0.002954915,367.434,20440.902,55.631496,12.595445,0.0024284832,447.08405,33252.332,74.37602,12.53468,0.004657696,233.10583,35166.395,150.86021,16.754625,0.08840773,-4.1989965,17.53546,721.35583,58.737503,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.421606,0.0027829814,390.13416
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200404_213401_red,8484.679677391629,2151.6470444991814,58943.89863191695,16133,q,60.0,2.64024,1.1350725,23.620804,0.01617265,yellow,orange,0,11.146485,11.617614,6.2540657E-4,1736.0486,18.16894,81837.91,47.14033,12.299729,8.300713E-4,1308.0034,43662.457,33.380993,11.70559,6.409987E-4,1693.8196,75468.16,44.555016,11.613532,8.5908745E-4,1263.825,82146.14,64.99804,12.495115,9.7496755E-4,122.83481,18.167456,36471.492,32.75061,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.232474,6.635176E-4,1636.3335
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200404_213606_red,8482.995689176207,2162.3508298562724,58943.90007884039,16133,i,60.0,3.2981071,1.1305346,22.145868,0.01137878,yellow,yellow,0,2.5450706,11.474425,0.0011144257,974.2562,17.357395,93374.836,95.84217,11.999775,0.0013729836,790.786,57555.848,72.78309,11.543423,0.0011354946,956.17914,87625.44,91.641235,11.463156,0.0016326744,665.0047,94348.99,141.87718,16.256872,0.07368851,1.0763818,17.232763,1140.9087,77.433044,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.378469,0.0014126687,768.5709
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200405_213108_red,8469.61864966097,2152.957817128214,58944.89662329256,16133,u,60.0,3.992703,1.1328188,22.157164,0.050760545,yellow,yellow,0,0.92141384,12.61157,0.002579005,420.99036,17.65924,32762.123,77.821556,13.081444,0.0029943937,362.58966,21253.1,58.614746,12.658758,0.0027801506,390.53137,31368.709,80.32314,12.615658,0.0076019457,142.82346,32639.01,228.52696,15.119298,0.018916959,-16.686983,17.574118,3252.9756,56.677124,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.347002,0.002560793,423.98438
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200405_213306_red,8469.037283120866,2162.277851415155,58944.89799083822,16133,u,60.0,3.5920093,1.1285734,22.152777,0.050092,yellow,yellow,0,0.81352556,12.633823,0.0025429376,426.9614,17.698336,32097.46,75.1765,13.128661,0.002988695,363.28104,20348.633,56.013474,12.687276,0.0026914023,403.4091,30555.512,75.74324,12.635624,0.0067728944,160.30608,32044.262,199.89424,15.207627,0.020606598,-8.067053,17.56948,2998.811,56.91557,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.354265,0.0025822944,420.45407
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200405_213510_red,8467.912654523352,2156.277115255015,58944.89942451313,16133,q,60.0,3.18646,1.1242158,23.617167,0.01741471,yellow,orange,0,7.613791,11.69333,6.598402E-4,1645.4532,18.173775,76325.2,46.38552,12.260595,8.198518E-4,1324.3079,45264.918,34.180058,11.76702,6.761536E-4,1605.7538,71316.81,44.413292,11.684004,0.001145453,947.8662,76983.6,81.2178,12.691067,0.0011332511,51.687016,18.200012,30448.996,31.781534,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.295727,6.981019E-4,1555.2689
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200405_213709_red,8466.833883611593,2159.195394558509,58944.90080778809,16133,q,60.0,4.326698,1.1201007,23.621618,0.016129958,orange,orange,0,4.7062893,11.69286,6.631889E-4,1637.1447,18.194439,76358.29,46.641136,12.1031475,7.6754997E-4,1414.5479,52328.84,36.993332,11.737781,6.92141E-4,1568.6632,73263.52,46.70443,11.677038,0.001461554,742.8642,77479.13,104.297844,12.7480955,0.0011913603,65.28398,18.20273,28890.906,31.701511,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.31271,7.086747E-4,1532.0657
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200405_213915_red,8465.879959928818,2165.6635511983986,58944.90226032891,16133,i,60.0,2.5582964,1.1158724,22.120699,0.02428168,yellow,yellow,0,5.338218,11.512584,0.0011625304,933.9422,17.325718,90150.19,96.52652,12.214861,0.001539302,705.3432,47212.344,66.93528,11.635941,0.0012046976,901.252,80467.99,89.28468,11.515437,0.0017291527,627.90063,89913.46,143.19696,15.616868,0.042641666,-3.08656,17.186634,2057.0876,80.79094,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.367829,0.0014240312,762.4385
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200412_205945_red,8486.200406778105,2236.2864548628804,58951.8748337002,16133,u,60.0,3.4083312,1.1415083,22.151125,0.046487216,yellow,yellow,0,0.36180472,12.528165,0.0023466204,462.6808,17.661737,35378.062,76.46323,13.113726,0.002937769,369.57846,20630.486,55.821663,12.597425,0.0024146375,449.64767,33191.707,73.81714,12.516844,0.0043634255,248.82654,35748.887,143.6699,17.528255,0.17833963,-1.2346646,17.547153,353.75082,58.106003,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.432878,0.0027995321,387.8277
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200412_210148_red,8484.801627282372,2231.297801529262,58951.87625765773,16133,q,60.0,3.4593947,1.136906,23.622095,0.019294584,yellow,orange,0,6.9072576,11.597567,6.178061E-4,1757.4061,18.150826,83363.04,47.435272,12.180251,7.837048E-4,1385.3892,48741.57,35.182583,11.673184,6.31855E-4,1718.3313,77754.55,45.250034,11.585637,8.8234444E-4,1230.513,84283.875,68.49492,12.512111,0.0010012678,67.259514,18.155539,35905.023,33.11167,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.238269,6.6894124E-4,1623.0667
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200412_210354_red,8483.519493714659,2234.0872518567376,58951.8777158807,16133,i,60.0,3.859207,1.1322935,22.151167,0.017435368,yellow,yellow,0,1.9574983,11.45507,0.0011074769,980.3692,17.356947,95054.41,96.95776,11.846882,0.0012805498,847.8672,66259.305,78.14822,11.503245,0.0011364605,955.3664,90928.8,95.17689,11.4368515,0.0019889541,545.88293,96662.695,177.07588,15.002756,0.02303428,5.8192973,17.241205,3621.5752,76.83301,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.349896,0.0013716234,791.5702
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200429_200455_red,8446.15132852105,2163.754101910699,58968.83675348132,16133,u,60.0,2.5535958,1.1158341,22.139914,0.047501117,yellow,yellow,0,0.85744,12.590478,0.0023373412,464.51764,17.684078,33404.805,71.91289,13.198878,0.0030009088,361.80246,19074.293,52.72019,12.662028,0.002383275,455.56476,31274.383,68.6497,12.583355,0.0032895496,330.05618,33624.668,101.875595,15.686164,0.03377012,-4.941907,17.511488,1929.8986,60.02647,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.385352,0.002716228,399.72205
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200429_200701_red,8444.961256122453,2156.6582240123953,58968.83821238799,16133,q,60.0,2.053319,1.1116825,23.606878,0.02709376,yellow,yellow,12,19.08152,11.549051,8.8848977E-4,1222.002,18.480673,87172.516,71.33583,15.064939,0.0029768066,364.73184,3419.9849,9.37671,12.616526,9.741593E-4,1114.5366,32612.877,29.261377,12.349624,0.0011296087,961.16125,41701.38,43.38645,13.268906,0.0016025446,15.540518,18.40158,17882.88,26.3951,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.440915,7.6739135E-4,1414.8402
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200429_200908_red,8443.630390361737,2165.397993195874,58968.83968188506,16133,i,60.0,2.751755,1.107595,22.135328,0.010055153,yellow,yellow,0,4.6980524,11.507531,0.0011268307,963.53094,17.40794,90570.63,93.99868,12.03813,0.0014013678,774.76886,55558.188,71.70937,11.588059,0.0011535273,941.2315,84096.14,89.346924,11.50787,0.001477308,734.9423,90542.375,123.19657,16.375193,0.084689885,-1.1290206,17.199944,1023.1112,79.80499,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.379846,0.0014323506,758.01
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200430_195212_red,8444.278677673168,2178.065651858917,58969.82791957018,16133,u,60.0,3.036622,1.1342442,21.647121,0.047317896,yellow,yellow,0,0.41306278,12.562536,0.0030081067,360.93674,17.449316,34275.633,94.963,13.04078,0.0036002065,301.57608,22064.184,73.16291,12.610462,0.0031123941,348.84277,32795.555,94.012436,12.561125,0.006198279,175.16734,34320.176,195.92793,15.831541,0.043118257,-3.4826791,17.391836,1688.0421,67.03786,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.39251,0.0028742973,377.7397
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200430_195416_red,8443.228286200714,2189.4336923578567,58969.82935481406,16133,q,60.0,2.8319535,1.1297604,23.341679,0.022985527,yellow,orange,0,5.029599,11.626142,7.124738E-4,1523.8962,18.094536,81197.63,53.28291,12.158628,8.869451E-4,1224.13,49721.965,40.618206,11.684405,7.2335347E-4,1500.976,76955.14,51.270065,11.619968,9.6837647E-4,1121.1923,81660.625,72.83374,12.515234,0.0010686585,39.722786,18.087917,35801.87,35.23874,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.239327,6.809419E-4,1594.4622
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200430_195621_red,8442.07125093398,2186.142592952823,58969.83080179419,16133,i,60.0,2.3127642,1.1253372,21.850243,0.013673255,yellow,yellow,0,4.570058,11.500094,0.0012977885,836.6049,17.237944,91193.18,109.003876,12.111036,0.0016614465,653.48846,51949.953,79.49635,11.598262,0.0013334147,814.25244,83309.63,102.31426,11.499605,0.0017960102,604.52673,91234.18,150.91837,17.158129,0.19534843,-0.48613003,17.075478,497.44885,89.50227,3074.99489291345,8590.057388930176,0,3.8105156,11.491869,0.0010992548,987.70197,17.36022,91886.63,93.03072,12.092632,0.0014320845,758.15094,52838.023,69.693275,11.585897,0.0011364166,955.4033,84263.67,88.19697,11.490943,0.0011565351,938.7835,91964.9,97.96178,11.386006,0.0015171715,715.6318
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200501_232117_red,8339.113447149975,2191.2885746346838,58970.97312254093,16133,q,60.0,3.0661902,1.0430652,23.621725,0.017167008,yellow,yellow,0,5.763479,11.616238,6.106286E-4,1778.0631,18.201925,81941.68,46.084797,12.15072,7.681483E-4,1413.446,50085.516,35.435036,11.673262,6.202293E-4,1750.54,77749.13,44.414368,11.609747,7.0667744E-4,1536.3958,82433.07,53.65354,12.510921,9.691395E-4,48.219303,18.18851,35944.406,32.08436,3074.99489291345,8590.057388930176,24,12.369205,11.788106,8.7214325E-4,1244.9059,18.729559,69945.16,56.185097,14.133613,0.0019355634,560.9407,8064.0835,14.376001,12.526203,9.249813E-4,1173.7925,35442.016,30.194447,12.329622,9.0140005E-4,1204.4998,42476.74,35.265045,11.237865,6.634063E-4,1636.608
34,6123873398383875456,212.0047986,-33.2619834,No,19,ML1_20200501_232527_red,8338.0384438152,2196.299880076024,58970.97600795225,16133,u,60.0,3.6263328,1.0478804,22.137848,0.04932142,yellow,yellow,0,0.116191536,12.575387,0.0022724653,477.779,17.710604,33872.348,70.89543,13.007896,0.0026946783,402.91864,22742.67,56.44482,12.611116,0.002311812,469.64728,32775.797,69.78811,12.56976,0.0037995048,285.75726,34048.33,119.15122,16.641409,0.07709594,-1.981806,17.566387,800.6382,56.851704,3074.99489291345,8590.057388930176,0,0.8546599,12.543838,0.0021734969,499.53427,17.657206,34871.047,69.80712,13.102626,0.0027800575,390.5445,20842.477,53.36774,12.605581,0.0022199661,489.0778,32943.336,67.35807,12.543953,0.0024104435,450.43002,34867.34,77.409004,12.419189,0.0027401934,396.22607
